Timestamps,Real Voltage,Imag. Voltage,Real Current,Imag. Current,Real Power,Apparent Power,Frequency
20:35.0,69195.382450,-189154.213446,82.507935,-132.698684,30809683.318753,-6424587.300035,59.99900
20:35.0,69208.702958,-189150.617882,82.076356,-132.935030,30825141.151705,-6324532.483835,60.00000
20:35.1,69225.088010,-189145.473813,82.402854,-132.605282,30786033.701055,-6406514.507499,60.00000
