Timestamps,Real Voltage,Imag. Voltage,Real Current,Imag. Current,Real Power,Apparent Power,Frequency
20:35.0,69398.637111,-189155.045989,70.235689,-235.636086,49446015.762510,3067388.145888,59.99900
20:35.0,69417.502142,-189151.638792,70.257259,-235.803916,49479780.518851,3079643.041919,60.00000
20:35.1,69425.796621,-189144.333625,70.330458,-235.426329,49412304.250535,3042052.773402,60.00000
